CS(COMM) 2024/15678,Hon. Justice Neeraj Gupta,"July 10-15, 2025",Breach of Service Contract and Failure to Deliver,ServiceTech Ltd.,Singh & Associates,QuickSolutions Ltd.,Singh & Associates,Service Contract,,Whether QuickSolutions failed to deliver services as agreed in the contract.,ServiceTech claims non-delivery of contracted services by QuickSolutions.,QuickSolutions denies the breach, stating all services were delivered as per the contract.,Compensation for non-delivery and performance bond for future compliance.
CS(COMM) 2024/16123,Hon. Justice Rakesh Sharma,"July 20-25, 2025",Dispute Over Licensing Agreement and Unauthorized Distribution,DataWorld Ltd.,Mishra & Associates,InfoNet Ltd.,Mishra & Associates,Licensing Agreement,,Whether InfoNet distributed licensed data beyond agreed terms.,DataWorld alleges InfoNet's unauthorized distribution of licensed data.,InfoNet denies the breach, asserting all distribution was within the agreement.,Injunction against further unauthorized distribution and compensation for damages.
CS(COMM) 2024/16678,Hon. Justice Priya Kapoor,"August 1-5, 2025",Breach of Contract and Misuse of Proprietary Information,InnovateTech Ltd.,Agarwal & Associates,TechMasters Ltd.,Agarwal & Associates,Contract,,Whether TechMasters misused proprietary information from InnovateTech.,InnovateTech claims TechMasters used proprietary information without authorization.,TechMasters denies the misuse, stating all information usage was within agreed terms.,Injunction against further misuse and compensation for damages.
CS(COMM) 2024/17123,Hon. Justice Sunita Patel,"August 10-15, 2025",Dispute Over Franchise Agreement and Breach of Terms,Global Eats Ltd.,Nair & Co. Legal,FoodCo Ltd.,Nair & Co. Legal,Franchise Agreement,,Whether FoodCo breached franchise terms by failing to meet agreed standards.,Global Eats argues that FoodCo did not adhere to franchise standards.,FoodCo denies the breach, claiming adherence to all standards.,Injunction against non-compliance and compensation for damages.
CS(COMM) 2024/17678,Hon. Justice Rajesh Patel,"August 20-25, 2025",Breach of Technology Licensing Agreement and Patent Violation,Tech Ventures Ltd.,Rao & Kumar Advocates,FutureTech Solutions Ltd.,Rao & Kumar Advocates,Licensing Agreement,,Whether FutureTech violated patents through unauthorized use under a licensing agreement.,Tech Ventures claims patent infringement by FutureTech.,FutureTech denies the breach, asserting all technology use was licensed.,Permanent injunction against patent infringement and compensation for damages.
CS(COMM) 2024/18123,Hon. Justice Arvind Sharma,"September 1-5, 2025",Dispute Over Real Estate Agreement and Misrepresentation,RealEstate Ltd.,Kapoor & Co.,LandMasters Ltd.,Kapoor & Co.,Real Estate Agreement,,Whether LandMasters misrepresented the property condition in the agreement.,RealEstate alleges misrepresentation by LandMasters.,LandMasters denies the misrepresentation, claiming all information was accurate.,Compensation for damages and possible rescission of the agreement.
CS(COMM) 2024/18678,Hon. Justice Ravi Kumar,"September 10-15, 2025",Breach of Contract and Failure to Deliver Services,ServiceCorp Ltd.,Deshmukh & Associates,TechSolutions Ltd.,Deshmukh & Associates,Contract,,Whether TechSolutions failed to deliver services as per the contract.,ServiceCorp argues non-delivery of services by TechSolutions.,TechSolutions denies the breach, stating all services were delivered.,Compensation for non-delivery and performance bond for future services.
CS(COMM) 2024/19123,Hon. Justice Anil Gupta,"September 20-25, 2025",Dispute Over Licensing Agreement and Unauthorized Use,Tech Innovations Ltd.,Singh & Associates,FutureTech Inc.,Singh & Associates,Licensing Agreement,,Whether FutureTech used licensed technology beyond agreed terms.,Tech Innovations claims unauthorized use of licensed technology.,FutureTech denies the breach, asserting all usage was within licensed scope.,Injunction against further unauthorized use and compensation for damages.
CS(COMM) 2024/19654,Hon. Justice Ankur Sharma,"October 1-5, 2025",Breach of Service Agreement and Data Security Violation,SecureTech Ltd.,Rao & Associates,DataGuard Solutions Ltd.,Rao & Associates,Service Agreement,,Whether DataGuard Solutions failed to maintain data security as per the agreement.,SecureTech alleges DataGuard did not implement necessary security measures.,DataGuard denies the breach, claiming all security protocols were followed.,Permanent injunction against further data breaches and compensation for damages.
CS(COMM) 2024/20123,Hon. Justice Meera Kapoor,"October 10-15, 2025",Dispute Over Franchise Agreement and Unapproved Marketing Practices,FastFood Corp.,Nair & Co.,DineMaster Ltd.,Nair & Co.,Franchise Agreement,,Whether DineMaster engaged in unapproved marketing practices.,FastFood claims that DineMaster used unapproved marketing methods.,DineMaster denies the allegations, stating all marketing practices were approved.,Injunction against unapproved marketing and compensation for damages.
CS(COMM) 2024/20678,Hon. Justice Sandeep Verma,"October 20-25, 2025",Breach of Licensing Agreement and Unauthorized Access,TechPro Ltd.,Singh & Associates,SoftWorks Ltd.,Singh & Associates,Licensing Agreement,,Whether SoftWorks accessed licensed technology without authorization.,TechPro alleges unauthorized access by SoftWorks.,SoftWorks denies the breach, asserting all access was authorized.,Injunction against unauthorized access and compensation for damages.
CS(COMM) 2024/21123,Hon. Justice Priyanka Sharma,"November 1-5, 2025",Dispute Over Real Estate Lease Agreement and Property Maintenance,Urban Realty Ltd.,Deshmukh & Associates,CityBuild Ltd.,Deshmukh & Associates,Lease Agreement,,Whether CityBuild failed to maintain the leased property as per the lease agreement.,Urban Realty claims CityBuild neglected property maintenance.,CityBuild denies the claim, stating all maintenance was performed.,Compensation for property damage and an injunction for future maintenance.
CS(COMM) 2024/21678,Hon. Justice Ramesh Patel,"November 10-15, 2025",Breach of Partnership Agreement and Misappropriation of Assets,PartnerPlus Ltd.,Agarwal & Co.,BizGrowth Ltd.,Agarwal & Co.,Partnership Agreement,,Whether BizGrowth misappropriated assets under the partnership agreement.,PartnerPlus claims asset misappropriation by BizGrowth.,BizGrowth denies the misappropriation, claiming all actions were within the agreement.,Compensation for misappropriated assets and potential dissolution of partnership.
CS(COMM) 2024/22134,Hon. Justice Rajiv Mehta,"November 20-25, 2025",Dispute Over Technology Transfer Agreement and Confidentiality Breach,TechForward Ltd.,Kapoor & Associates,Innovate Solutions Ltd.,Kapoor & Associates,Technology Transfer,,Whether Innovate Solutions breached confidentiality terms in the technology transfer agreement.,TechForward alleges misuse of confidential information by Innovate.,Innovate denies the breach, stating all information was handled properly.,Permanent injunction against misuse of confidential information and compensation for damages.
CS(COMM) 2024/22678,Hon. Justice Ruchi Sharma,"December 1-5, 2025",Breach of Licensing Agreement and Failure to Pay Royalties,CreativeSoft Ltd.,Nair & Co.,AppWorld Ltd.,Nair & Co.,Licensing Agreement,,Whether AppWorld failed to pay royalties as per the licensing agreement.,CreativeSoft claims AppWorld did not pay required royalties.,AppWorld denies the breach, stating all payments were made on time.,Compensation for unpaid royalties and an injunction for future compliance.
CS(COMM) 2024/23123,Hon. Justice Vikram Gupta,"December 10-15, 2025",Dispute Over Service Agreement and Quality of Service,ServiceMaster Ltd.,Singh & Associates,ProServe Ltd.,Singh & Associates,Service Agreement,,Whether ProServe provided services below agreed quality standards.,ServiceMaster claims that ProServe's services were substandard.,ProServe denies the claims, asserting all services met contractual standards.,Compensation for substandard services and an injunction for quality standards.
CS(COMM) 2024/23678,Hon. Justice Suman Rao,"December 20-25, 2025",Breach of Sales Agreement and Defective Deliveries,PrimeTech Ltd.,Deshmukh & Associates,QuickSales Ltd.,Deshmukh & Associates,Sales Agreement,,Whether QuickSales delivered defective products as per the sales agreement.,PrimeTech claims defects in the delivered products.,QuickSales denies the breach, asserting all products were delivered in compliance.,Compensation for defective deliveries and an injunction against future defects.
CS(COMM) 2024/24123,Hon. Justice Rakesh Sharma,"January 1-5, 2026",Dispute Over Franchise Agreement and Brand Misuse,Global Food Ltd.,Rao & Associates,LocalEats Ltd.,Rao & Associates,Franchise Agreement,,Whether LocalEats misused the Global Food brand in violation of the franchise agreement.,Global Food claims brand misuse by LocalEats.,LocalEats denies the allegations, stating all branding was within agreement terms.,Injunction against further brand misuse and compensation for damages.
CS(COMM) 2024/24678,Hon. Justice Priya Patel,"January 10-15, 2026",Breach of Licensing Agreement and Patent Infringement,TechX Ltd.,Singh & Associates,NextGen Innovations Ltd.,Singh & Associates,Licensing Agreement,,Whether NextGen Innovations infringed TechX's patents through unauthorized use.,TechX alleges patent infringement by NextGen.,NextGen denies the breach, asserting all technology use was licensed.,Permanent injunction against patent infringement and compensation for damages.
CS(COMM) 2024/25123,Hon. Justice Alok Mehta,"January 20-25, 2026",Dispute Over Service Contract and Failure to Meet Standards,ServiceMax Ltd.,Kapoor & Co.,TechMasters Ltd.,Kapoor & Co.,Service Contract,,Whether TechMasters failed to meet service standards as per the contract.,ServiceMax claims TechMasters did not deliver services as promised.,TechMasters denies the breach, stating all services were delivered as per contract.,Compensation for service failures and an injunction for future compliance.
CS(COMM) 2024/25678,Hon. Justice Ankur Sharma,"February 1-5, 2026",Breach of Technology Transfer Agreement and Unauthorized Use,InnovativeTech Ltd.,Nair & Associates,DataWorks Ltd.,Nair & Associates,Technology Transfer,,Whether DataWorks used technology beyond agreed terms.,InnovativeTech claims unauthorized use of transferred technology.,DataWorks denies the breach, asserting all usage was within licensed scope.,Injunction against unauthorized use and compensation for damages.
CS(COMM) 2024/26123,Hon. Justice Ramesh Kumar,"February 10-15, 2026",Dispute Over Franchise Agreement and Quality Control Issues,FastEats Ltd.,Deshmukh & Associates,DineMasters Ltd.,Deshmukh & Associates,Franchise Agreement,,Whether DineMasters failed to meet quality control standards under the franchise agreement.,FastEats alleges DineMasters' quality control was inadequate.,DineMasters denies the allegations, stating all standards were met.,Compensation for quality issues and an injunction for compliance.
CS(COMM) 2024/26678,Hon. Justice Priyanka Gupta,"February 20-25, 2026",Breach of Sales Agreement and Delivery Delays,EliteSales Ltd.,Singh & Associates,MarketForce Ltd.,Singh & Associates,Sales Agreement,,Whether MarketForce caused delays in product deliveries.,EliteSales claims delivery delays by MarketForce.,MarketForce denies the breach, asserting all deliveries were timely.,Compensation for delays and an injunction to ensure future timely deliveries.
CS(COMM) 2024/27123,Hon. Justice Meera Sharma,"March 1-5, 2026",Dispute Over Licensing Agreement and Unauthorized Modifications,TechSolutions Ltd.,Rao & Associates,DataPros Ltd.,Rao & Associates,Licensing Agreement,,Whether DataPros made unauthorized modifications to licensed technology.,TechSolutions claims unauthorized modifications by DataPros.,DataPros denies the breach, asserting all modifications were within agreed terms.,Injunction against further modifications and compensation for damages.
